SAE01_RB_conf_Madred SAE02_Cach_Esp SAE03_bacia-rio-Guapore SAE04_JRB-Jirau SAE05_Inc_ate_JRB SAE06_JRB-SAE SAE07_Jirau-SAE SAE08_Bacia_Inc_JPVila SAE09_Bacia_JPVila SAE10_Bacia_MontJP SAE11_Tot_JRB SAE12_MadredD SAE13_Bacia-rio-Mamore STAT01_Fruteira_ES STAT02_Francisco_gros_ES STAT03_FG_taici_SK STAT04_FG_Inc_bracoesquerdo_SK STAT05_FG_Inc_bracodireito_SK STAT06_FG_Ibitirama_SK STAT07_FG_montante_flu STAT08_FG_sao_simao_jusante_flu 
    1.5823    1.2380    0.0371    0.0206    0.0320    0.0197    0.0169    0.0146    0.0140    0.0126    0.4994    1.2386    0.5217    0.0286    0.0063    0.0063    0.3023    0.0031    0.0051    0.0051    0.0063
    0.6852    0.5331    0.1083    0.1149    0.0686    0.1063    0.0844    0.0678    0.0692    0.0693    0.3097    0.5959    0.6037    0.0549    0.0135    0.0135    0.1759    0.0068    0.0187    0.0125    0.0135
    0.6800    0.5100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1900    0.3100    0.0600    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.8100    0.6100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2200    0.5000    0.1000    0.0000    0.0000    0.0000    0.0200    0.0000    0.0000    0.0000    0.0000
    0.8400    0.6300    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2200    0.5100    0.1000    0.0000    0.0000    0.0000    0.0500    0.0000    0.0000    0.0000    0.0000
    0.8600    0.6400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2200    0.5200    0.1200    0.0000    0.0000    0.0000    0.0600    0.0000    0.0000    0.0000    0.0000
    1.0000    0.7200    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2700    0.6600    0.1400    0.0000    0.0000    0.0000    0.1300    0.0000    0.0000    0.0000    0.0000
    1.1500    0.8000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2900    0.8200    0.2200    0.0000    0.0000    0.0000    0.1900    0.0000    0.0000    0.0000    0.0000
    1.5100    1.2600    0.0100    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.4300    1.3000    0.3000    0.0000    0.0000    0.0000    0.3000    0.0000    0.0000    0.0000    0.0000
    1.8600    1.4700    0.0200    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.5600    1.5200    0.4600    0.0200    0.0000    0.0000    0.3900    0.0000    0.0000    0.0000    0.0000
    1.9100    1.5300    0.0200    0.0000    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.6400    1.5500    0.7300    0.0300    0.0000    0.0000    0.4500    0.0000    0.0000    0.0100    0.0000
    1.9700    1.6600    0.0500    0.0000    0.0500    0.0000    0.0000    0.0000    0.0000    0.0000    0.6600    1.6000    0.8200    0.0500    0.0200    0.0200    0.4800    0.0100    0.0100    0.0100    0.0200
